Time,{},{}
2025-08-18 09:34:15,,1238694610.0
2025-08-18 09:34:20,,1293161080.0
2025-08-18 09:34:25,,1311270454.0
2025-08-18 09:34:30,,1308741411.0
2025-08-18 09:34:35,,1307114505.0
2025-08-18 09:34:40,,1379365016.0
2025-08-18 09:34:45,,1401314513.0
2025-08-18 09:34:50,,1399717791.0
2025-08-18 09:34:55,,1399717791.0
2025-08-18 09:35:00,,1399717791.0
2025-08-18 09:35:05,,1470917673.0
2025-08-18 09:35:10,,1470917673.0
2025-08-18 09:35:15,,1470917673.0
2025-08-18 09:35:20,,1524075337.0
2025-08-18 09:35:25,,1541777552.0
2025-08-18 09:35:30,,1539568283.0
2025-08-18 09:35:35,,1537831902.0
2025-08-18 09:35:40,,1607807761.0
2025-08-18 09:35:45,,1631093976.0
2025-08-18 09:35:50,,1631093976.0
2025-08-18 09:35:55,,1631093976.0
2025-08-18 09:36:00,,1665837109.0
2025-08-18 09:36:05,,1700833029.0
2025-08-18 09:36:10,,1700833029.0
2025-08-18 09:36:15,,1700833029.0
2025-08-18 09:36:20,,1771502100.0
2025-08-18 09:36:25,,1769530491.0
2025-08-18 09:36:30,,1767583562.0
2025-08-18 09:36:35,,1767583562.0
2025-08-18 09:36:40,,1835448606.0
2025-08-18 09:36:45,,1859338779.0
2025-08-18 09:36:50,,1859338779.0
2025-08-18 09:36:55,,1859338779.0
2025-08-18 09:37:00,,1859338779.0
2025-08-18 09:37:05,,1928813881.0
2025-08-18 09:37:10,,1928813881.0
2025-08-18 09:37:15,,1928813881.0
2025-08-18 09:37:20,,1982018950.0
2025-08-18 09:37:25,,1999738650.0
2025-08-18 09:37:30,,1998404776.0
2025-08-18 09:37:35,,1997433962.0
2025-08-18 09:37:40,,2067878103.0
2025-08-18 09:37:45,,2091572014.0
2025-08-18 09:37:50,,2091572014.0
2025-08-18 09:37:55,,2089002397.0
2025-08-18 09:38:00,,2089002397.0
2025-08-18 09:38:05,,2156629698.0
2025-08-18 09:38:10,,2156629698.0
2025-08-18 09:38:15,,2156629698.0
2025-08-18 09:38:20,,2208883285.0
2025-08-18 09:38:25,,2224626144.0
2025-08-18 09:38:30,,2224626144.0
2025-08-18 09:38:35,,2223182025.0
2025-08-18 09:38:40,,2291670775.0
2025-08-18 09:38:45,,2316546529.0
2025-08-18 09:38:50,,2314403533.0
2025-08-18 09:38:55,,2314403533.0
2025-08-18 09:39:00,,2314403533.0
2025-08-18 09:39:05,,2385536155.0
2025-08-18 09:39:10,,2385536155.0
2025-08-18 09:39:15,,2385536155.0
2025-08-18 09:39:20,,2439070917.0
2025-08-18 09:39:25,,2455061157.0
2025-08-18 09:39:30,,2453547146.0
