Time,{},{},{},{},{}
2025-07-23 13:31:35,7334730.888994734,,,,
2025-07-23 13:31:40,7184032.009201475,,,,
2025-07-23 13:31:45,7981283.875204795,,,,
2025-07-23 13:31:50,7953955.507125965,,,,
2025-07-23 13:31:55,8712869.639752682,,,,
2025-07-23 13:32:00,8792132.038458925,,,,
2025-07-23 13:32:05,8871394.437165167,,,,
2025-07-23 13:32:10,8997873.503580682,,,,
2025-07-23 13:32:15,8672659.072959198,,,,
2025-07-23 13:32:20,8817446.370277517,,,,
2025-07-23 13:32:25,9156695.738127843,,,,
2025-07-23 13:32:30,9271520.34313081,,,,
2025-07-23 13:32:35,9386344.777343664,,,,
2025-07-23 13:32:40,9501169.054584399,,,,
2025-07-23 13:32:45,9659282.00677989,,,,
2025-07-23 13:32:50,10181645.362486172,,,,
2025-07-23 13:32:55,10290493.429991236,,,,
2025-07-23 13:33:00,10371148.13690653,,,,
2025-07-23 13:33:05,10514373.453890663,,,,
2025-07-23 13:33:10,10801084.985919276,,,,
2025-07-23 13:33:15,10842536.463140756,,,,
2025-07-23 13:33:20,10745427.566916795,,,,
2025-07-23 13:33:25,11004478.44646916,,,,
2025-07-23 13:33:30,11010163.956312755,,,,
2025-07-23 13:33:35,11373185.134412637,,,,
2025-07-23 13:33:40,12017729.17127153,,,,
2025-07-23 13:33:45,12985503.191121144,,,,
2025-07-23 13:33:50,13739192.556435887,,,,
2025-07-23 13:33:55,14075998.506128533,,,,
2025-07-23 13:34:00,14085076.286952903,,,,
2025-07-23 13:34:05,14094154.067777272,,,,
2025-07-23 13:34:10,13806597.440299632,,,,
2025-07-23 13:34:15,13869470.949987462,,,,
2025-07-23 13:34:20,13962548.369325124,,,,
2025-07-23 13:34:25,14170104.589309938,,,,
2025-07-23 13:34:30,14179292.419260684,,,,
2025-07-23 13:34:35,14183612.21489347,,,,
2025-07-23 13:34:40,14112916.535540583,,,,
2025-07-23 13:34:45,13935585.710799642,,,,
2025-07-23 13:34:50,14165859.518753262,,,,
2025-07-23 13:34:55,14283755.023326566,,,,
2025-07-23 13:35:00,14283755.023326566,,,,
