Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_13"",instance=""10.42.2.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 12:20:45,,0.1515,,
2025-07-17 12:20:50,,0.172,,
2025-07-17 12:20:55,,0.128,,
2025-07-17 12:21:00,,0.144,,
2025-07-17 12:21:05,,0.1475,,
2025-07-17 12:21:10,,0.1185,,
2025-07-17 12:21:15,,0.1465,,
2025-07-17 12:21:20,,0.149,,
2025-07-17 12:21:25,,0.1345,,
2025-07-17 12:21:30,,0.1515,,
2025-07-17 12:21:35,,0.1485,,
2025-07-17 12:21:40,,0.126,,
2025-07-17 12:21:45,,0.154,,
2025-07-17 12:21:50,,0.1465,,
2025-07-17 12:21:55,,0.134,,
2025-07-17 12:22:00,,0.1445,,
2025-07-17 12:22:05,,0.147,,
2025-07-17 12:22:10,,0.123,,
2025-07-17 12:22:15,,0.1485,,
2025-07-17 12:22:20,,0.152,,
2025-07-17 12:22:25,,0.132,,
2025-07-17 12:22:30,,0.141,,
2025-07-17 12:22:35,,0.148,,
2025-07-17 12:22:40,,0.1305,,
2025-07-17 12:22:45,,0.1525,,
2025-07-17 12:22:50,,0.153,,
2025-07-17 12:22:55,,0.1325,,
2025-07-17 12:23:00,,0.1445,,
2025-07-17 12:23:05,,0.1485,,
2025-07-17 12:23:10,,0.1215,,
2025-07-17 12:23:15,,0.15,,
2025-07-17 12:23:20,,0.154,,
2025-07-17 12:23:25,,0.128,,
2025-07-17 12:23:30,,0.1455,,
2025-07-17 12:23:35,,0.144,,
2025-07-17 12:23:40,,0.1285,,
2025-07-17 12:23:45,,0.1515,,
2025-07-17 12:23:50,,0.148,,
2025-07-17 12:23:55,,0.1305,,
2025-07-17 12:24:00,,0.15,,
2025-07-17 12:24:05,,0.149,,
2025-07-17 12:24:10,,0.134,,
2025-07-17 12:24:15,,0.1575,,
2025-07-17 12:24:20,,0.1455,,
2025-07-17 12:24:25,,0.134,,
2025-07-17 12:24:30,,0.143,,
2025-07-17 12:24:35,,0.139,,
2025-07-17 12:24:40,,0.1255,,
2025-07-17 12:24:45,,0.1475,,
2025-07-17 12:24:50,,0.148,,
2025-07-17 12:24:55,,0.132,,
2025-07-17 12:25:00,,0.1525,,
2025-07-17 12:30:00,,,0.2315,
2025-07-17 12:30:05,,,0.217,
2025-07-17 12:30:10,,,0.239,
2025-07-17 12:30:15,,,0.2165,
2025-07-17 12:30:20,,,0.1975,
2025-07-17 12:30:25,,,0.21,
2025-07-17 12:30:30,,,0.213,
2025-07-17 12:30:35,,,0.2395,
