Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_17"",instance=""10.42.2.17:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-25 09:46:50,,,0.026,
2025-08-25 09:46:55,,,0.025,
2025-08-25 09:47:00,,,0.028,
2025-08-25 09:47:05,,,0.0275,
2025-08-25 09:47:10,,,0.041,
2025-08-25 09:47:15,,,0.027,
2025-08-25 09:47:20,,,0.027,
2025-08-25 09:47:25,,,0.027,
2025-08-25 09:47:30,,,0.03,
2025-08-25 09:47:35,,,0.026,
2025-08-25 09:47:40,,,0.044,
2025-08-25 09:47:45,,,0.029,
2025-08-25 09:47:50,,,0.0265,
2025-08-25 09:47:55,,,0.027,
2025-08-25 09:48:00,,,0.0265,
2025-08-25 09:53:00,,,,0.3615
2025-08-25 09:53:05,,,,0.359
2025-08-25 09:53:10,,,,0.3625
2025-08-25 09:53:15,,,,0.298
2025-08-25 09:53:20,,,,0.198
2025-08-25 09:53:25,,,,0.195
2025-08-25 09:53:30,,,,0.2065
2025-08-25 09:53:35,,,,0.1945
2025-08-25 09:53:40,,,,0.187
2025-08-25 09:53:45,,,,0.331
2025-08-25 09:53:50,,,,0.2845
2025-08-25 09:53:55,,,,0.291
2025-08-25 09:54:00,,,,0.2985
2025-08-25 09:54:05,,,,0.3
2025-08-25 09:54:10,,,,0.2875
2025-08-25 09:54:15,,,,0.408
2025-08-25 09:54:20,,,,0.393
2025-08-25 09:54:25,,,,0.3835
2025-08-25 09:54:30,,,,0.38
2025-08-25 09:54:35,,,,0.3745
2025-08-25 09:54:40,,,,0.378
2025-08-25 09:54:45,,,,0.5415
2025-08-25 09:54:50,,,,0.481
2025-08-25 09:54:55,,,,0.48
2025-08-25 09:55:00,,,,0.4665
2025-08-25 09:55:05,,,,0.4475
2025-08-25 09:55:10,,,,0.471
2025-08-25 09:55:15,,,,0.334
2025-08-25 09:55:20,,,,0.193
2025-08-25 09:55:25,,,,0.2025
2025-08-25 09:55:30,,,,0.189
2025-08-25 09:55:35,,,,0.187
2025-08-25 09:55:40,,,,0.2015
2025-08-25 09:55:45,,,,0.298
2025-08-25 09:55:50,,,,0.2905
2025-08-25 09:55:55,,,,0.308
2025-08-25 09:56:00,,,,0.2905
2025-08-25 09:56:05,,,,0.2955
2025-08-25 09:56:10,,,,0.289
2025-08-25 09:56:15,,,,0.4205
2025-08-25 09:56:20,,,,0.4255
2025-08-25 09:56:25,,,,0.396
2025-08-25 09:56:30,,,,0.391
2025-08-25 09:56:35,,,,0.3905
2025-08-25 09:56:40,,,,0.37
2025-08-25 09:56:45,,,,0.544
2025-08-25 09:56:50,,,,0.492
2025-08-25 09:56:55,,,,0.4665
2025-08-25 09:57:00,,,,0.4885
2025-08-25 09:57:05,,,,0.48
2025-08-25 09:57:10,,,,0.466
2025-08-25 09:57:15,,,,0.337
2025-08-25 09:57:20,,,,0.205
2025-08-25 09:57:25,,,,0.2
2025-08-25 09:57:30,,,,0.209
2025-08-25 09:57:35,,,,0.1935
2025-08-25 09:57:40,,,,0.194
2025-08-25 09:57:45,,,,0.343
2025-08-25 09:57:50,,,,0.2955
2025-08-25 09:57:55,,,,0.302
2025-08-25 09:58:00,,,,0.3065
2025-08-25 09:58:05,,,,0.31
2025-08-25 09:58:10,,,,0.2965
2025-08-25 09:58:15,,,,0.4385
