Time,completemultipartupload,deletemultipleobjects,deleteobject,getbucketlocation,headbucket,headobject,listobjectsv2,newmultipartupload,putbucket,putobject,putobjectpart,completemultipartupload_2,deletemultipleobjects_2,deleteobject_2,getbucketlocation_2,headbucket_2,headobject_2,listobjectsv2_2,newmultipartupload_2,putbucket_2,putobject_2,putobjectpart_2,completemultipartupload_3,deletemultipleobjects_3,deleteobject_3,getbucketlocation_3,headbucket_3,headobject_3,listobjectsv2_3,newmultipartupload_3,putbucket_3,putobject_3,putobjectpart_3,completemultipartupload_4,deletemultipleobjects_4,deleteobject_4,getbucketlocation_4,headbucket_4,headobject_4,listobjectsv2_4,newmultipartupload_4,putbucket_4,putobject_4,putobjectpart_4
2025-08-06 09:55:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,25.043478260869563,14.608695652173912,0.0,0.0,37.56521739130434,41.73913043478261,2.0869565217391304,1.0434782608695652,22.956521739130437,2.0869565217391304,,,,,,,,,,,
2025-08-06 09:56:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,25.043478260869563,17.73913043478261,0.0,0.0,40.69565217391304,44.869565217391305,2.0869565217391304,0.0,22.956521739130437,2.0869565217391304,,,,,,,,,,,
2025-08-06 09:57:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,30.26086956521739,26.08695652173913,0.0,0.0,54.26086956521739,58.43478260869565,2.0869565217391304,0.0,28.17391304347826,2.0869565217391304,,,,,,,,,,,
2025-08-06 09:58:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,31.30434782608696,27.130434782608692,0.0,0.0,56.34782608695652,60.52173913043478,2.0869565217391304,0.0,29.217391304347824,2.0869565217391304,,,,,,,,,,,
2025-08-06 09:59:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,30.26086956521739,20.869565217391305,0.0,0.0,49.04347826086956,53.21739130434783,2.0869565217391304,1.0434782608695652,28.17391304347826,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,31.30434782608696,29.217391304347824,0.0,0.0,58.43478260869565,62.60869565217392,2.0869565217391304,1.0434782608695652,29.217391304347824,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:01:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,31.30434782608696,27.130434782608692,0.0,0.0,56.34782608695652,60.52173913043478,2.0869565217391304,0.0,29.217391304347824,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:02:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,33.391304347826086,35.47826086956522,0.0,0.0,66.78260869565217,70.95652173913044,2.0869565217391304,0.0,31.30434782608696,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:03:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,31.30434782608696,25.043478260869563,0.0,0.0,54.26086956521739,58.43478260869565,2.0869565217391304,0.0,29.217391304347824,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:04:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,30.26086956521739,28.17391304347826,0.0,0.0,56.34782608695652,60.52173913043478,2.0869565217391304,1.0434782608695652,28.17391304347826,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:05:00,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,31.30434782608696,33.391304347826086,0.0,0.0,62.60869565217392,66.78260869565217,2.0869565217391304,1.0434782608695652,29.217391304347824,2.0869565217391304,,,,,,,,,,,
2025-08-06 10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,24.0,2.0869565217391304,0.0,0.0,28.17391304347826,32.34782608695652,2.0869565217391304,0.0,21.913043478260867,2.0869565217391304
2025-08-06 10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304
2025-08-06 10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0434782608695652,12.52173913043478,2.0869565217391304,0.0,0.0,15.652173913043478,18.78260869565217,1.0434782608695652,1.0434782608695652,11.478260869565217,1.0434782608695652
2025-08-06 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,27.130434782608692,33.391304347826086,0.0,0.0,58.43478260869565,62.60869565217392,2.0869565217391304,1.0434782608695652,25.043478260869563,2.0869565217391304
2025-08-06 10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,27.130434782608692,20.869565217391305,0.0,0.0,45.91304347826087,50.086956521739125,2.0869565217391304,0.0,25.043478260869563,2.0869565217391304
2025-08-06 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304
2025-08-06 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,22.956521739130437,16.695652173913043,0.0,0.0,37.56521739130434,41.73913043478261,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304
2025-08-06 10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,28.17391304347826,42.78260869565217,0.0,0.0,68.8695652173913,73.04347826086956,2.0869565217391304,1.0434782608695652,26.08695652173913,2.0869565217391304
2025-08-06 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,28.17391304347826,30.26086956521739,0.0,0.0,56.34782608695652,60.52173913043478,2.0869565217391304,1.0434782608695652,26.08695652173913,2.0869565217391304
2025-08-06 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304
2025-08-06 10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0869565217391304,22.956521739130437,4.173913043478261,0.0,0.0,25.043478260869563,29.217391304347824,2.0869565217391304,0.0,20.869565217391305,2.0869565217391304
